idx	X	Y	component
645	4149.081861292422	2952.753955993775	0
646	4149.076879239436	2952.752760339347	0
647	4159.08906730951	2956.214178462641	0
648	4159.089161765724	2956.21423861322	0
649	4160.106234613787	2956.529786140626	0
650	4160.106101914097	2956.529711165121	0
651	4161.090302447509	2956.948350246886	0
652	4161.089760999869	2956.948161210026	0
653	4162.096078258185	2957.288654242067	0
654	4162.097624556328	2957.289165372275	0
655	4170.054364143184	2960.214490659909	0
656	4170.055548642094	2960.214600234691	0
657	4171.106625451416	2960.403391526039	0
658	4171.10736606666	2960.403694215584	0
659	4181.462739432113	2962.987787732945	0
660	4181.464005507739	2962.988240509178	0
661	4182.500531055718	2963.320167217888	0
662	4182.500069740984	2963.320289872421	0
663	4190.596672536039	2966.001588950679	0
664	4190.599983870535	2966.002232221306	0
665	4191.606743314079	2966.369734027618	0
666	4191.602049347727	2966.368498929997	0
667	4192.606914659992	2966.735949165716	0
668	4192.608735460569	2966.736182224241	0
669	4194.655128435003	2967.337990241957	0
670	4194.649750687745	2967.337097502626	0
671	4197.59435837093	2968.515900652961	0
672	4197.594490927429	2968.515961485971	0
673	4198.639671188786	2968.519026773044	0
674	4198.638932128143	2968.519050125777	0
675	4207.795258537129	2971.490438751138	0
676	4207.797701324652	2971.490663583715	0
677	4208.703178296543	2971.937269808261	0
678	4208.700054505779	2971.936712623193	0
679	4210.416510312182	2973.192619195933	0
680	4210.416605332314	2973.192681278239	0
681	4211.320753946041	2973.675096965157	0
682	4211.318315543321	2973.674414752455	0
683	4213.230055674426	2974.67974715764	0
684	4213.229499607815	2974.679733653233	0
685	4249.862266311488	2989.33177161247	0
686	4249.865688631465	2989.33273717264	0
687	4250.812390350339	2989.864085247792	0
688	4250.775279444852	2989.873989347	0
689	4251.769639467141	2990.316207340265	0
690	4251.769632755791	2990.316229879524	0
691	4255.76149330178	2991.912108843818	0
692	4255.762463312375	2991.912511783576	0
693	4256.722064602272	2992.319230357515	0
694	4256.722064601351	2992.319230357125	0
695	4268.457933678193	2997.397313954363	0
696	4268.457721255517	2997.397203365941	0
697	4273.866063818453	2998.658420488204	0
698	4273.867480684624	2998.658110824465	0
